Key	Frame	Index
1f468-1f3fe-200d-1f9b1	1	964
1f468-1f3fe-200d-1f9b2	1	965
1f468-1f3fe-200d-1f9b3	1	966
1f468-1f3fe-200d-1f9bc	1	967
1f468-1f3fe-200d-1f9bd	1	968
1f468-1f3fe-200d-2695-fe0f	1	969
1f468-1f3fe-200d-2696-fe0f	1	970
1f468-1f3fe-200d-2708-fe0f	1	971
1f468-1f3ff	1	972
1f468-1f3ff-200d-1f33e	1	973
1f468-1f3ff-200d-1f373	1	974
1f468-1f3ff-200d-1f37c	1	975
1f468-1f3ff-200d-1f384	1	976
1f468-1f3ff-200d-1f393	1	977
1f468-1f3ff-200d-1f3a4	1	978
1f468-1f3ff-200d-1f3a8	1	979
1f468-1f3ff-200d-1f3eb	1	980
1f468-1f3ff-200d-1f3ed	1	981
1f468-1f3ff-200d-1f4bb	1	982
1f468-1f3ff-200d-1f4bc	1	983
1f468-1f3ff-200d-1f527	1	984
1f468-1f3ff-200d-1f52c	1	985
1f468-1f3ff-200d-1f680	1	986
1f468-1f3ff-200d-1f692	1	987
1f468-1f3ff-200d-1f91d-200d-1f468-1f3fb	1	988
1f468-1f3ff-200d-1f91d-200d-1f468-1f3fc	1	989
1f468-1f3ff-200d-1f91d-200d-1f468-1f3fd	1	990
1f468-1f3ff-200d-1f91d-200d-1f468-1f3fe	1	991
1f468-1f3ff-200d-1f9af	1	992
1f468-1f3ff-200d-1f9b0	1	993
1f468-1f3ff-200d-1f9b1	1	994
1f468-1f3ff-200d-1f9b2	1	995
1f468-1f3ff-200d-1f9b3	1	996
1f468-1f3ff-200d-1f9bc	1	997
1f468-1f3ff-200d-1f9bd	1	998
1f468-1f3ff-200d-2695-fe0f	1	999
1f468-1f3ff-200d-2696-fe0f	1	1000
1f468-1f3ff-200d-2708-fe0f	1	1001
1f468-200d-1f33e	1	1002
1f468-200d-1f373	1	1003
1f468-200d-1f37c	1	1004
1f468-200d-1f384	1	1005
1f468-200d-1f393	1	1006
1f468-200d-1f3a4	1	1007
1f468-200d-1f3a8	1	1008
1f468-200d-1f3eb	1	1009
1f468-200d-1f3ed	1	1010
1f468-200d-1f466	1	1011
1f468-200d-1f466-200d-1f466	1	1012
1f468-200d-1f467	1	1013
1f468-200d-1f467-200d-1f466	1	1014
1f468-200d-1f467-200d-1f467	1	1015
1f468-200d-1f468-200d-1f466	1	1016
1f468-200d-1f468-200d-1f466-200d-1f466	1	1017
1f468-200d-1f468-200d-1f467	1	1018
1f468-200d-1f468-200d-1f467-200d-1f466	1	1019
1f468-200d-1f468-200d-1f467-200d-1f467	1	1020
1f468-200d-1f469-200d-1f466	1	1021
1f468-200d-1f469-200d-1f466-200d-1f466	1	1022
1f468-200d-1f469-200d-1f467	1	1023
1f468-200d-1f469-200d-1f467-200d-1f466	1	1024
1f468-200d-1f469-200d-1f467-200d-1f467	1	1025
1f468-200d-1f4bb	1	1026
1f468-200d-1f4bc	1	1027
1f468-200d-1f527	1	1028
1f468-200d-1f52c	1	1029
1f468-200d-1f680	1	1030
1f468-200d-1f692	1	1031
1f468-200d-1f9af	1	1032
1f468-200d-1f9b0	1	1033
1f468-200d-1f9b1	1	1034
1f468-200d-1f9b2	1	1035
1f468-200d-1f9b3	1	1036
1f468-200d-1f9bc	1	1037
1f468-200d-1f9bd	1	1038
1f468-200d-2695-fe0f	1	1039
1f468-200d-2696-fe0f	1	1040
1f468-200d-2708-fe0f	1	1041
1f468-200d-2764-fe0f-200d-1f468	1	1042
1f468-200d-2764-fe0f-200d-1f48b-200d-1f468	1	1043
1f469	1	1044
1f469-1f3fb	1	1045
1f469-1f3fb-200d-1f33e	1	1046
1f469-1f3fb-200d-1f373	1	1047
1f469-1f3fb-200d-1f37c	1	1048
1f469-1f3fb-200d-1f384	1	1049
1f469-1f3fb-200d-1f393	1	1050
1f469-1f3fb-200d-1f3a4	1	1051
1f469-1f3fb-200d-1f3a8	1	1052
1f469-1f3fb-200d-1f3eb	1	1053
1f469-1f3fb-200d-1f3ed	1	1054
1f469-1f3fb-200d-1f4bb	1	1055
1f469-1f3fb-200d-1f4bc	1	1056
1f469-1f3fb-200d-1f527	1	1057
1f469-1f3fb-200d-1f52c	1	1058
1f469-1f3fb-200d-1f680	1	1059
1f469-1f3fb-200d-1f692	1	1060
1f469-1f3fb-200d-1f91d-200d-1f468-1f3fc	1	1061
1f469-1f3fb-200d-1f91d-200d-1f468-1f3fd	1	1062
1f469-1f3fb-200d-1f91d-200d-1f468-1f3fe	1	1063
1f469-1f3fb-200d-1f91d-200d-1f468-1f3ff	1	1064
1f469-1f3fb-200d-1f91d-200d-1f469-1f3fc	1	1065
1f469-1f3fb-200d-1f91d-200d-1f469-1f3fd	1	1066
1f469-1f3fb-200d-1f91d-200d-1f469-1f3fe	1	1067
1f469-1f3fb-200d-1f91d-200d-1f469-1f3ff	1	1068
1f469-1f3fb-200d-1f9af	1	1069
1f469-1f3fb-200d-1f9b0	1	1070
1f469-1f3fb-200d-1f9b1	1	1071
1f469-1f3fb-200d-1f9b2	1	1072
1f469-1f3fb-200d-1f9b3	1	1073
1f469-1f3fb-200d-1f9bc	1	1074
1f469-1f3fb-200d-1f9bd	1	1075
1f469-1f3fb-200d-2695-fe0f	1	1076
1f469-1f3fb-200d-2696-fe0f	1	1077
1f469-1f3fb-200d-2708-fe0f	1	1078
1f469-1f3fc	1	1079
1f469-1f3fc-200d-1f33e	1	1080
1f469-1f3fc-200d-1f373	1	1081
1f469-1f3fc-200d-1f37c	1	1082
1f469-1f3fc-200d-1f384	1	1083
1f469-1f3fc-200d-1f393	1	1084
1f469-1f3fc-200d-1f3a4	1	1085
1f469-1f3fc-200d-1f3a8	1	1086
1f469-1f3fc-200d-1f3eb	1	1087
1f469-1f3fc-200d-1f3ed	1	1088
1f469-1f3fc-200d-1f4bb	1	1089
1f469-1f3fc-200d-1f4bc	1	1090
1f469-1f3fc-200d-1f527	1	1091
1f469-1f3fc-200d-1f52c	1	1092
1f469-1f3fc-200d-1f680	1	1093
1f469-1f3fc-200d-1f692	1	1094
1f469-1f3fc-200d-1f91d-200d-1f468-1f3fb	1	1095
1f469-1f3fc-200d-1f91d-200d-1f468-1f3fd	1	1096
1f469-1f3fc-200d-1f91d-200d-1f468-1f3fe	1	1097
1f469-1f3fc-200d-1f91d-200d-1f468-1f3ff	1	1098
1f469-1f3fc-200d-1f91d-200d-1f469-1f3fb	1	1099
1f469-1f3fc-200d-1f91d-200d-1f469-1f3fd	1	1100
1f469-1f3fc-200d-1f91d-200d-1f469-1f3fe	1	1101
1f469-1f3fc-200d-1f91d-200d-1f469-1f3ff	1	1102
1f469-1f3fc-200d-1f9af	1	1103
1f469-1f3fc-200d-1f9b0	1	1104
1f469-1f3fc-200d-1f9b1	1	1105
1f469-1f3fc-200d-1f9b2	1	1106
1f469-1f3fc-200d-1f9b3	1	1107
1f469-1f3fc-200d-1f9bc	1	1108
1f469-1f3fc-200d-1f9bd	1	1109
1f469-1f3fc-200d-2695-fe0f	1	1110
1f469-1f3fc-200d-2696-fe0f	1	1111
1f469-1f3fc-200d-2708-fe0f	1	1112
1f469-1f3fd	1	1113
1f469-1f3fd-200d-1f33e	1	1114
1f469-1f3fd-200d-1f373	1	1115
1f469-1f3fd-200d-1f37c	1	1116
1f469-1f3fd-200d-1f384	1	1117
1f469-1f3fd-200d-1f393	1	1118
1f469-1f3fd-200d-1f3a4	1	1119
1f469-1f3fd-200d-1f3a8	1	1120
1f469-1f3fd-200d-1f3eb	1	1121
1f469-1f3fd-200d-1f3ed	1	1122
1f469-1f3fd-200d-1f4bb	1	1123
1f469-1f3fd-200d-1f4bc	1	1124
1f469-1f3fd-200d-1f527	1	1125
1f469-1f3fd-200d-1f52c	1	1126
1f469-1f3fd-200d-1f680	1	1127
1f469-1f3fd-200d-1f692	1	1128
1f469-1f3fd-200d-1f91d-200d-1f468-1f3fb	1	1129
1f469-1f3fd-200d-1f91d-200d-1f468-1f3fc	1	1130
1f469-1f3fd-200d-1f91d-200d-1f468-1f3fe	1	1131
1f469-1f3fd-200d-1f91d-200d-1f468-1f3ff	1	1132
1f469-1f3fd-200d-1f91d-200d-1f469-1f3fb	1	1133
1f469-1f3fd-200d-1f91d-200d-1f469-1f3fc	1	1134
1f469-1f3fd-200d-1f91d-200d-1f469-1f3fe	1	1135
1f469-1f3fd-200d-1f91d-200d-1f469-1f3ff	1	1136
1f469-1f3fd-200d-1f9af	1	1137
1f469-1f3fd-200d-1f9b0	1	1138
1f469-1f3fd-200d-1f9b1	1	1139
1f469-1f3fd-200d-1f9b2	1	1140
1f469-1f3fd-200d-1f9b3	1	1141
1f469-1f3fd-200d-1f9bc	1	1142
1f469-1f3fd-200d-1f9bd	1	1143
1f469-1f3fd-200d-2695-fe0f	1	1144
1f469-1f3fd-200d-2696-fe0f	1	1145
1f469-1f3fd-200d-2708-fe0f	1	1146
1f469-1f3fe	1	1147
1f469-1f3fe-200d-1f33e	1	1148
1f469-1f3fe-200d-1f373	1	1149
1f469-1f3fe-200d-1f37c	1	1150
1f469-1f3fe-200d-1f384	1	1151
1f469-1f3fe-200d-1f393	1	1152
1f469-1f3fe-200d-1f3a4	1	1153
1f469-1f3fe-200d-1f3a8	1	1154
1f469-1f3fe-200d-1f3eb	1	1155
1f469-1f3fe-200d-1f3ed	1	1156
1f469-1f3fe-200d-1f4bb	1	1157
1f469-1f3fe-200d-1f4bc	1	1158
1f469-1f3fe-200d-1f527	1	1159
1f469-1f3fe-200d-1f52c	1	1160
1f469-1f3fe-200d-1f680	1	1161
1f469-1f3fe-200d-1f692	1	1162
1f469-1f3fe-200d-1f91d-200d-1f468-1f3fb	1	1163
1f469-1f3fe-200d-1f91d-200d-1f468-1f3fc	1	1164
1f469-1f3fe-200d-1f91d-200d-1f468-1f3fd	1	1165
1f469-1f3fe-200d-1f91d-200d-1f468-1f3ff	1	1166
1f469-1f3fe-200d-1f91d-200d-1f469-1f3fb	1	1167
1f469-1f3fe-200d-1f91d-200d-1f469-1f3fc	1	1168
1f469-1f3fe-200d-1f91d-200d-1f469-1f3fd	1	1169
1f469-1f3fe-200d-1f91d-200d-1f469-1f3ff	1	1170
1f469-1f3fe-200d-1f9af	1	1171
1f469-1f3fe-200d-1f9b0	1	1172
1f469-1f3fe-200d-1f9b1	1	1173
1f469-1f3fe-200d-1f9b2	1	1174
1f469-1f3fe-200d-1f9b3	1	1175
1f469-1f3fe-200d-1f9bc	1	1176
1f469-1f3fe-200d-1f9bd	1	1177
1f469-1f3fe-200d-2695-fe0f	1	1178
1f469-1f3fe-200d-2696-fe0f	1	1179
1f469-1f3fe-200d-2708-fe0f	1	1180
1f469-1f3ff	1	1181
1f469-1f3ff-200d-1f33e	1	1182
1f469-1f3ff-200d-1f373	1	1183
1f469-1f3ff-200d-1f37c	1	1184
1f469-1f3ff-200d-1f384	1	1185
1f469-1f3ff-200d-1f393	1	1186
1f469-1f3ff-200d-1f3a4	1	1187
1f469-1f3ff-200d-1f3a8	1	1188
1f469-1f3ff-200d-1f3eb	1	1189
1f469-1f3ff-200d-1f3ed	1	1190
1f469-1f3ff-200d-1f4bb	1	1191
1f469-1f3ff-200d-1f4bc	1	1192
1f469-1f3ff-200d-1f527	1	1193
1f469-1f3ff-200d-1f52c	1	1194
1f469-1f3ff-200d-1f680	1	1195
1f469-1f3ff-200d-1f692	1	1196
1f469-1f3ff-200d-1f91d-200d-1f468-1f3fb	1	1197
1f469-1f3ff-200d-1f91d-200d-1f468-1f3fc	1	1198
1f469-1f3ff-200d-1f91d-200d-1f468-1f3fd	1	1199
1f469-1f3ff-200d-1f91d-200d-1f468-1f3fe	1	1200
1f469-1f3ff-200d-1f91d-200d-1f469-1f3fb	1	1201
1f469-1f3ff-200d-1f91d-200d-1f469-1f3fc	1	1202
1f469-1f3ff-200d-1f91d-200d-1f469-1f3fd	1	1203
1f469-1f3ff-200d-1f91d-200d-1f469-1f3fe	1	1204
1f469-1f3ff-200d-1f9af	1	1205
1f469-1f3ff-200d-1f9b0	1	1206
1f469-1f3ff-200d-1f9b1	1	1207
1f469-1f3ff-200d-1f9b2	1	1208
1f469-1f3ff-200d-1f9b3	1	1209
1f469-1f3ff-200d-1f9bc	1	1210
1f469-1f3ff-200d-1f9bd	1	1211
1f469-1f3ff-200d-2695-fe0f	1	1212
1f469-1f3ff-200d-2696-fe0f	1	1213
1f469-1f3ff-200d-2708-fe0f	1	1214
1f469-200d-1f33e	1	1215
1f469-200d-1f373	1	1216
1f469-200d-1f37c	1	1217
1f469-200d-1f384	1	1218
1f469-200d-1f393	1	1219
1f469-200d-1f3a4	1	1220
1f469-200d-1f3a8	1	1221
1f469-200d-1f3eb	1	1222
1f469-200d-1f3ed	1	1223
1f469-200d-1f466	1	1224
1f469-200d-1f466-200d-1f466	1	1225
1f469-200d-1f467	1	1226
1f469-200d-1f467-200d-1f466	1	1227
1f469-200d-1f467-200d-1f467	1	1228
1f469-200d-1f469-200d-1f466	1	1229
1f469-200d-1f469-200d-1f466-200d-1f466	1	1230
1f469-200d-1f469-200d-1f467	1	1231
1f469-200d-1f469-200d-1f467-200d-1f466	1	1232
1f469-200d-1f469-200d-1f467-200d-1f467	1	1233
1f469-200d-1f4bb	1	1234
1f469-200d-1f4bc	1	1235
1f469-200d-1f527	1	1236
1f469-200d-1f52c	1	1237
1f469-200d-1f680	1	1238
1f469-200d-1f692	1	1239
1f469-200d-1f9af	1	1240
1f469-200d-1f9b0	1	1241
1f469-200d-1f9b1	1	1242
1f469-200d-1f9b2	1	1243
1f469-200d-1f9b3	1	1244
1f469-200d-1f9bc	1	1245
1f469-200d-1f9bd	1	1246
1f469-200d-2695-fe0f	1	1247
1f469-200d-2696-fe0f	1	1248
1f469-200d-2708-fe0f	1	1249
1f469-200d-2764-fe0f-200d-1f468	1	1250
1f469-200d-2764-fe0f-200d-1f469	1	1251
1f469-200d-2764-fe0f-200d-1f48b-200d-1f468	1	1252
1f469-200d-2764-fe0f-200d-1f48b-200d-1f469	1	1253
1f46a	1	1254
1f46b	1	1255
1f46b-1f3fb	1	1256
1f46b-1f3fc	1	1257
1f46b-1f3fd	1	1258
1f46b-1f3fe	1	1259
1f46b-1f3ff	1	1260
1f46c	1	1261
1f46c-1f3fb	1	1262
1f46c-1f3fc	1	1263
1f46c-1f3fd	1	1264
1f46c-1f3fe	1	1265
1f46c-1f3ff	1	1266
1f46d	1	1267
1f46d-1f3fb	1	1268
1f46d-1f3fc	1	1269
1f46d-1f3fd	1	1270
1f46d-1f3fe	1	1271
1f46d-1f3ff	1	1272
1f46e	1	1273
1f46e-1f3fb	1	1274
1f46e-1f3fb-200d-2640-fe0f	1	1275
1f46e-1f3fb-200d-2642-fe0f	1	1276
1f46e-1f3fc	1	1277
1f46e-1f3fc-200d-2640-fe0f	1	1278
1f46e-1f3fc-200d-2642-fe0f	1	1279
1f46e-1f3fd	1	1280
1f46e-1f3fd-200d-2640-fe0f	1	1281
1f46e-1f3fd-200d-2642-fe0f	1	1282
1f46e-1f3fe	1	1283
1f46e-1f3fe-200d-2640-fe0f	1	1284
1f46e-1f3fe-200d-2642-fe0f	1	1285
1f46e-1f3ff	1	1286
1f46e-1f3ff-200d-2640-fe0f	1	1287
1f46e-1f3ff-200d-2642-fe0f	1	1288
1f46e-200d-2640-fe0f	1	1289
1f46e-200d-2642-fe0f	1	1290
1f46f	1	1291
1f46f-200d-2640-fe0f	1	1292
1f46f-200d-2642-fe0f	1	1293
1f470	1	1294
1f470-1f3fb	1	1295
1f470-1f3fb-200d-2640-fe0f	1	1296
1f470-1f3fb-200d-2642-fe0f	1	1297
1f470-1f3fc	1	1298
1f470-1f3fc-200d-2640-fe0f	1	1299
1f470-1f3fc-200d-2642-fe0f	1	1300
1f470-1f3fd	1	1301
1f470-1f3fd-200d-2640-fe0f	1	1302
1f470-1f3fd-200d-2642-fe0f	1	1303
1f470-1f3fe	1	1304
1f470-1f3fe-200d-2640-fe0f	1	1305
1f470-1f3fe-200d-2642-fe0f	1	1306
1f470-1f3ff	1	1307
1f470-1f3ff-200d-2640-fe0f	1	1308
1f470-1f3ff-200d-2642-fe0f	1	1309
1f470-200d-2640-fe0f	1	1310
1f470-200d-2642-fe0f	1	1311
1f471	1	1312
1f471-1f3fb	1	1313
1f471-1f3fb-200d-2640-fe0f	1	1314
1f471-1f3fb-200d-2642-fe0f	1	1315
1f471-1f3fc	1	1316
1f471-1f3fc-200d-2640-fe0f	1	1317
1f471-1f3fc-200d-2642-fe0f	1	1318
1f471-1f3fd	1	1319
1f471-1f3fd-200d-2640-fe0f	1	1320
1f471-1f3fd-200d-2642-fe0f	1	1321
1f471-1f3fe	1	1322
1f471-1f3fe-200d-2640-fe0f	1	1323
1f471-1f3fe-200d-2642-fe0f	1	1324
1f471-1f3ff	1	1325
1f471-1f3ff-200d-2640-fe0f	1	1326
1f471-1f3ff-200d-2642-fe0f	1	1327
1f471-200d-2640-fe0f	1	1328
1f471-200d-2642-fe0f	1	1329
1f472	1	1330
1f472-1f3fb	1	1331
1f472-1f3fc	1	1332
1f472-1f3fd	1	1333
1f472-1f3fe	1	1334
1f472-1f3ff	1	1335
1f473	1	1336
1f473-1f3fb	1	1337
1f473-1f3fb-200d-2640-fe0f	1	1338
1f473-1f3fb-200d-2642-fe0f	1	1339
1f473-1f3fc	1	1340
1f473-1f3fc-200d-2640-fe0f	1	1341
1f473-1f3fc-200d-2642-fe0f	1	1342
1f473-1f3fd	1	1343
1f473-1f3fd-200d-2640-fe0f	1	1344
1f473-1f3fd-200d-2642-fe0f	1	1345
1f473-1f3fe	1	1346
1f473-1f3fe-200d-2640-fe0f	1	1347
1f473-1f3fe-200d-2642-fe0f	1	1348
1f473-1f3ff	1	1349
1f473-1f3ff-200d-2640-fe0f	1	1350
1f473-1f3ff-200d-2642-fe0f	1	1351
1f473-200d-2640-fe0f	1	1352
1f473-200d-2642-fe0f	1	1353
1f474	1	1354
1f474-1f3fb	1	1355
1f474-1f3fc	1	1356
1f474-1f3fd	1	1357
1f474-1f3fe	1	1358
1f474-1f3ff	1	1359
1f475	1	1360
1f475-1f3fb	1	1361
1f475-1f3fc	1	1362
1f475-1f3fd	1	1363
1f475-1f3fe	1	1364
1f475-1f3ff	1	1365
1f476	1	1366
1f476-1f3fb	1	1367
1f476-1f3fc	1	1368
1f476-1f3fd	1	1369
1f476-1f3fe	1	1370
1f476-1f3ff	1	1371
1f477	1	1372
1f477-1f3fb	1	1373
1f477-1f3fb-200d-2640-fe0f	1	1374
1f477-1f3fb-200d-2642-fe0f	1	1375
1f477-1f3fc	1	1376
1f477-1f3fc-200d-2640-fe0f	1	1377
1f477-1f3fc-200d-2642-fe0f	1	1378
1f477-1f3fd	1	1379
1f477-1f3fd-200d-2640-fe0f	1	1380
1f477-1f3fd-200d-2642-fe0f	1	1381
1f477-1f3fe	1	1382
1f477-1f3fe-200d-2640-fe0f	1	1383
1f477-1f3fe-200d-2642-fe0f	1	1384
1f477-1f3ff	1	1385
1f477-1f3ff-200d-2640-fe0f	1	1386
1f477-1f3ff-200d-2642-fe0f	1	1387
1f477-200d-2640-fe0f	1	1388
1f477-200d-2642-fe0f	1	1389
1f478	1	1390
1f478-1f3fb	1	1391
1f478-1f3fc	1	1392
1f478-1f3fd	1	1393
1f478-1f3fe	1	1394
1f478-1f3ff	1	1395
1f479	1	1396
1f47a	1	1397
1f47b	1	1398
1f47c	1	1399
1f47c-1f3fb	1	1400
1f47c-1f3fc	1	1401
1f47c-1f3fd	1	1402
1f47c-1f3fe	1	1403
1f47c-1f3ff	1	1404
1f47d	1	1405
1f47e	1	1406
1f47f	1	1407
1f480	1	1408
1f481	1	1409
1f481-1f3fb	1	1410
1f481-1f3fb-200d-2640-fe0f	1	1411
1f481-1f3fb-200d-2642-fe0f	1	1412
1f481-1f3fc	1	1413
1f481-1f3fc-200d-2640-fe0f	1	1414
1f481-1f3fc-200d-2642-fe0f	1	1415
1f481-1f3fd	1	1416
1f481-1f3fd-200d-2640-fe0f	1	1417
1f481-1f3fd-200d-2642-fe0f	1	1418
1f481-1f3fe	1	1419
1f481-1f3fe-200d-2640-fe0f	1	1420
1f481-1f3fe-200d-2642-fe0f	1	1421
1f481-1f3ff	1	1422
1f481-1f3ff-200d-2640-fe0f	1	1423
1f481-1f3ff-200d-2642-fe0f	1	1424
1f481-200d-2640-fe0f	1	1425
1f481-200d-2642-fe0f	1	1426
1f482	1	1427
1f482-1f3fb	1	1428
1f482-1f3fb-200d-2640-fe0f	1	1429
1f482-1f3fb-200d-2642-fe0f	1	1430
1f482-1f3fc	1	1431
1f482-1f3fc-200d-2640-fe0f	1	1432
1f482-1f3fc-200d-2642-fe0f	1	1433
1f482-1f3fd	1	1434
1f482-1f3fd-200d-2640-fe0f	1	1435
1f482-1f3fd-200d-2642-fe0f	1	1436
1f482-1f3fe	1	1437
1f482-1f3fe-200d-2640-fe0f	1	1438
1f482-1f3fe-200d-2642-fe0f	1	1439
1f482-1f3ff	1	1440
1f482-1f3ff-200d-2640-fe0f	1	1441
1f482-1f3ff-200d-2642-fe0f	1	1442
1f482-200d-2640-fe0f	1	1443
1f482-200d-2642-fe0f	1	1444
1f483	1	1445
1f483-1f3fb	1	1446
1f483-1f3fc	1	1447
1f483-1f3fd	1	1448
1f483-1f3fe	1	1449
1f483-1f3ff	1	1450
1f484	1	1451
1f485	1	1452
1f485-1f3fb	1	1453
1f485-1f3fc	1	1454
1f485-1f3fd	1	1455
1f485-1f3fe	1	1456
1f485-1f3ff	1	1457
1f486	1	1458
1f486-1f3fb	1	1459
1f486-1f3fb-200d-2640-fe0f	1	1460
1f486-1f3fb-200d-2642-fe0f	1	1461
1f486-1f3fc	1	1462
1f486-1f3fc-200d-2640-fe0f	1	1463
1f486-1f3fc-200d-2642-fe0f	1	1464
1f486-1f3fd	1	1465
1f486-1f3fd-200d-2640-fe0f	1	1466
1f486-1f3fd-200d-2642-fe0f	1	1467
1f486-1f3fe	1	1468
1f486-1f3fe-200d-2640-fe0f	1	1469
1f486-1f3fe-200d-2642-fe0f	1	1470
1f486-1f3ff	1	1471
1f486-1f3ff-200d-2640-fe0f	1	1472
1f486-1f3ff-200d-2642-fe0f	1	1473
1f486-200d-2640-fe0f	1	1474
1f486-200d-2642-fe0f	1	1475
1f487	1	1476
1f487-1f3fb	1	1477
1f487-1f3fb-200d-2640-fe0f	1	1478
1f487-1f3fb-200d-2642-fe0f	1	1479
1f487-1f3fc	1	1480
1f487-1f3fc-200d-2640-fe0f	1	1481
1f487-1f3fc-200d-2642-fe0f	1	1482
1f487-1f3fd	1	1483
1f487-1f3fd-200d-2640-fe0f	1	1484
1f487-1f3fd-200d-2642-fe0f	1	1485
1f487-1f3fe	1	1486
1f487-1f3fe-200d-2640-fe0f	1	1487
1f487-1f3fe-200d-2642-fe0f	1	1488
1f487-1f3ff	1	1489
1f487-1f3ff-200d-2640-fe0f	1	1490
1f487-1f3ff-200d-2642-fe0f	1	1491
1f487-200d-2640-fe0f	1	1492
1f487-200d-2642-fe0f	1	1493
1f488	1	1494
1f489	1	1495
1f48a	1	1496
1f48b	1	1497
1f48c	1	1498
1f48d	1	1499
1f48e	1	1500
1f48f	1	1501
1f490	1	1502
1f491	1	1503
1f492	1	1504
1f493	1	1505
1f494	1	1506
1f495	1	1507
1f496	1	1508
1f497	1	1509
1f498	1	1510
1f499	1	1511
1f49a	1	1512
1f49b	1	1513
1f49c	1	1514
1f49d	1	1515
1f49e	1	1516
1f49f	1	1517
1f4a0	1	1518
1f4a1	1	1519
1f4a2	1	1520
1f4a3	1	1521
1f4a4	1	1522
1f4a5	1	1523
1f4a6	1	1524
1f4a7	1	1525
1f4a8	1	1526
1f4a9	1	1527
1f4aa	1	1528
1f4aa-1f3fb	1	1529
1f4aa-1f3fc	1	1530
1f4aa-1f3fd	1	1531
1f4aa-1f3fe	1	1532
1f4aa-1f3ff	1	1533
1f4ab	1	1534
1f4ac	1	1535
1f4ad	1	1536
1f4ae	1	1537
1f4af	1	1538
1f4b0	1	1539
1f4b1	1	1540
1f4b2	1	1541
1f4b3	1	1542
1f4b4	1	1543
1f4b5	1	1544
1f4b6	1	1545
1f4b7	1	1546
1f4b8	1	1547
1f4b9	1	1548
1f4ba	1	1549
1f4bb	1	1550
1f4bc	1	1551
1f4bd	1	1552
1f4be	1	1553
1f4bf	1	1554
1f4c0	1	1555
1f4c1	1	1556
1f4c2	1	1557
1f4c3	1	1558
1f4c4	1	1559
1f4c5	1	1560
1f4c6	1	1561
1f4c7	1	1562
1f4c8	1	1563
1f4c9	1	1564
1f4ca	1	1565
1f4cb	1	1566
1f4cc	1	1567
1f4cd	1	1568
1f4ce	1	1569
1f4cf	1	1570
1f4d0	1	1571
1f4d1	1	1572
1f4d2	1	1573
1f4d3	1	1574
1f4d4	1	1575
1f4d5	1	1576
1f4d6	1	1577
1f4d7	1	1578
1f4d8	1	1579
1f4d9	1	1580
1f4da	1	1581
1f4db	1	1582
1f4dc	1	1583
1f4dd	1	1584
1f4de	1	1585
1f4df	1	1586
1f4e0	1	1587
1f4e1	1	1588
1f4e2	1	1589
1f4e3	1	1590
1f4e4	1	1591
1f4e5	1	1592
1f4e6	1	1593
1f4e7	1	1594
1f4e8	1	1595
1f4e9	1	1596
1f4ea	1	1597
1f4eb	1	1598
1f4ec	1	1599
1f4ed	1	1600
1f4ee	1	1601
1f4ef	1	1602
1f4f0	1	1603
1f4f1	1	1604
1f4f2	1	1605
1f4f3	1	1606
1f4f4	1	1607
1f4f5	1	1608
1f4f6	1	1609
1f4f7	1	1610
1f4f8	1	1611
1f4f9	1	1612
1f4fa	1	1613
1f4fb	1	1614
1f4fc	1	1615
1f4fd	1	1616
1f4ff	1	1617
1f500	1	1618
1f501	1	1619
1f502	1	1620
1f503	1	1621
1f504	1	1622
1f505	1	1623
1f506	1	1624
1f507	1	1625
1f508	1	1626
1f509	1	1627
1f50a	1	1628
1f50b	1	1629
1f50c	1	1630
1f50d	1	1631
1f50e	1	1632
1f50f	1	1633
1f510	1	1634
1f511	1	1635
1f512	1	1636
1f513	1	1637
1f514	1	1638
1f515	1	1639
1f516	1	1640
1f517	1	1641
1f518	1	1642
1f519	1	1643
1f51a	1	1644
1f51b	1	1645
1f51c	1	1646
1f51d	1	1647
1f51e	1	1648
1f51f	1	1649
1f520	1	1650
1f521	1	1651
1f522	1	1652
1f523	1	1653
1f524	1	1654
1f525	1	1655
1f526	1	1656
1f527	1	1657
1f528	1	1658
1f529	1	1659
1f52a	1	1660
1f52b	1	1661
1f52c	1	1662
1f52d	1	1663
1f52e	1	1664
1f52f	1	1665
1f530	1	1666
1f531	1	1667
1f532	1	1668
1f533	1	1669
1f534	1	1670
1f535	1	1671
1f536	1	1672
1f537	1	1673
1f538	1	1674
1f539	1	1675
1f53a	1	1676
1f53b	1	1677
1f53c	1	1678
1f53d	1	1679
1f549	1	1680
1f54a	1	1681
1f54b	1	1682
1f54c	1	1683
1f54d	1	1684
1f54e	1	1685
1f550	1	1686
1f551	1	1687
1f552	1	1688
1f553	1	1689
1f554	1	1690
1f555	1	1691
1f556	1	1692
1f557	1	1693
1f558	1	1694
1f559	1	1695
1f55a	1	1696
1f55b	1	1697
1f55c	1	1698
1f55d	1	1699
1f55e	1	1700
1f55f	1	1701
1f560	1	1702
1f561	1	1703
1f562	1	1704
1f563	1	1705
1f564	1	1706
1f565	1	1707
1f566	1	1708
1f567	1	1709
1f56f	1	1710
1f570	1	1711
1f573	1	1712
1f574	1	1713
1f574-1f3fb	1	1714
1f574-1f3fb-200d-2640-fe0f	1	1715
1f574-1f3fb-200d-2642-fe0f	1	1716
1f574-1f3fc	1	1717
1f574-1f3fc-200d-2640-fe0f	1	1718
